joint_short,height_bin,azimuth_bin,raw_abs_theta,signed_mean,n_test,bias_signed_theta,abs_bias,n_calib,corr_abs_theta,improvement,r2,n
L_Elbow,2,2,64.48167815023253,-63.55127680776818,273,-67.12646541051294,67.87264898399286,460,131.60814356074548,-104.10161046695849,0.7847613407421992,12
L_Elbow,2,3,85.78682754459683,-85.78682754459683,82,-87.92662491533856,87.92662491533856,396,173.7134524599354,-102.49431927020423,0.7657633991385888,9
L_Elbow,2,4,86.25322681146454,-86.25322681146454,64,-81.077195879558,81.077195879558,503,167.33042269102253,-93.99902922678997,0.8207007734848236,9
L_Elbow,2,6,45.36011572183409,-45.36011572183409,24,-52.55576490686748,53.78436041957684,531,97.91588062870157,-115.86338365880704,0.6814424409113056,10
L_Elbow,2,7,31.9391575875823,-31.9391575875823,83,-36.81660562077952,37.518003195182885,397,68.75576320836183,-115.27106035850345,0.6429676181911819,7
L_Elbow,3,0,45.34088976420429,-45.3408897642043,39,-33.762236485518784,33.828359924603355,716,79.10312624972308,-74.46310970318315,0.9288291692068824,7
L_Elbow,3,1,57.19534832404301,-56.38927951173251,180,-53.2873429249805,53.2873429249805,481,110.4826912490235,-93.16726707052901,0.5746214620656311,13
L_Elbow,3,2,54.43592628727244,-54.43592628727243,18,-66.94435774074492,67.35345740198616,750,121.38028402801736,-122.97826510283349,0.7214492121385947,11
L_Elbow,3,4,85.63701732289258,-85.63701732289258,131,-78.998102714103,78.998102714103,272,164.63512003699557,-92.24761111919896,0.9255391141532288,10
L_Elbow,3,6,48.541956581731355,-48.541956581731355,27,-52.16574548074195,53.10826955913569,584,100.7077020624733,-107.46527160047437,0.9392428646229728,11
L_Elbow,3,7,33.32167841091986,-33.32167841091986,171,-35.62910202625732,35.62910202625732,346,68.95078043717717,-106.92469204846924,0.9088878898316912,8
