Frame,Time,Hips_X,Hips_Y,Hips_Z,LeftUpperLeg_X,LeftUpperLeg_Y,LeftUpperLeg_Z,RightUpperLeg_X,RightUpperLeg_Y,RightUpperLeg_Z,LeftLowerLeg_X,LeftLowerLeg_Y,LeftLowerLeg_Z,RightLowerLeg_X,RightLowerLeg_Y,RightLowerLeg_Z,LeftFoot_X,LeftFoot_Y,LeftFoot_Z,RightFoot_X,RightFoot_Y,RightFoot_Z,Spine_X,Spine_Y,Spine_Z,Chest_X,Chest_Y,Chest_Z,Neck_X,Neck_Y,Neck_Z,Head_X,Head_Y,Head_Z,LeftShoulder_X,LeftShoulder_Y,LeftShoulder_Z,RightShoulder_X,RightShoulder_Y,RightShoulder_Z,LeftUpperArm_X,LeftUpperArm_Y,LeftUpperArm_Z,RightUpperArm_X,RightUpperArm_Y,RightUpperArm_Z,LeftLowerArm_X,LeftLowerArm_Y,LeftLowerArm_Z,RightLowerArm_X,RightLowerArm_Y,RightLowerArm_Z,LeftHand_X,LeftHand_Y,LeftHand_Z,RightHand_X,RightHand_Y,RightHand_Z,LeftToes_X,LeftToes_Y,LeftToes_Z,RightToes_X,RightToes_Y,RightToes_Z,LeftEye_X,LeftEye_Y,LeftEye_Z,RightEye_X,RightEye_Y,RightEye_Z,Jaw_X,Jaw_Y,Jaw_Z,LeftThumbProximal_X,LeftThumbProximal_Y,LeftThumbProximal_Z,LeftThumbIntermediate_X,LeftThumbIntermediate_Y,LeftThumbIntermediate_Z,LeftThumbDistal_X,LeftThumbDistal_Y,LeftThumbDistal_Z,LeftIndexProximal_X,LeftIndexProximal_Y,LeftIndexProximal_Z,LeftIndexIntermediate_X,LeftIndexIntermediate_Y,LeftIndexIntermediate_Z,LeftIndexDistal_X,LeftIndexDistal_Y,LeftIndexDistal_Z,LeftMiddleProximal_X,LeftMiddleProximal_Y,LeftMiddleProximal_Z,LeftMiddleIntermediate_X,LeftMiddleIntermediate_Y,LeftMiddleIntermediate_Z,LeftMiddleDistal_X,LeftMiddleDistal_Y,LeftMiddleDistal_Z,LeftRingProximal_X,LeftRingProximal_Y,LeftRingProximal_Z,LeftRingIntermediate_X,LeftRingIntermediate_Y,LeftRingIntermediate_Z,LeftRingDistal_X,LeftRingDistal_Y,LeftRingDistal_Z,LeftLittleProximal_X,LeftLittleProximal_Y,LeftLittleProximal_Z,LeftLittleIntermediate_X,LeftLittleIntermediate_Y,LeftLittleIntermediate_Z,LeftLittleDistal_X,LeftLittleDistal_Y,LeftLittleDistal_Z,RightThumbProximal_X,RightThumbProximal_Y,RightThumbProximal_Z,RightThumbIntermediate_X,RightThumbIntermediate_Y,RightThumbIntermediate_Z,RightThumbDistal_X,RightThumbDistal_Y,RightThumbDistal_Z,RightIndexProximal_X,RightIndexProximal_Y,RightIndexProximal_Z,RightIndexIntermediate_X,RightIndexIntermediate_Y,RightIndexIntermediate_Z,RightIndexDistal_X,RightIndexDistal_Y,RightIndexDistal_Z,RightMiddleProximal_X,RightMiddleProximal_Y,RightMiddleProximal_Z,RightMiddleIntermediate_X,RightMiddleIntermediate_Y,RightMiddleIntermediate_Z,RightMiddleDistal_X,RightMiddleDistal_Y,RightMiddleDistal_Z,RightRingProximal_X,RightRingProximal_Y,RightRingProximal_Z,RightRingIntermediate_X,RightRingIntermediate_Y,RightRingIntermediate_Z,RightRingDistal_X,RightRingDistal_Y,RightRingDistal_Z,RightLittleProximal_X,RightLittleProximal_Y,RightLittleProximal_Z,RightLittleIntermediate_X,RightLittleIntermediate_Y,RightLittleIntermediate_Z,RightLittleDistal_X,RightLittleDistal_Y,RightLittleDistal_Z,UpperChest_X,UpperChest_Y,UpperChest_Z
90,11.095,-0.358930,0.937897,1.490365,-0.449795,0.872122,1.477186,-0.268482,0.870663,1.497820,-0.503384,0.479256,1.564455,-0.276598,0.507339,1.678819,-0.435775,0.261723,1.210418,-0.298446,0.094553,1.599049,-0.357134,1.037489,1.481624,-0.358951,1.154793,1.481112,-0.348232,1.434741,1.524029,-0.338588,1.529551,1.574622,-0.412245,1.378964,1.518829,-0.291097,1.374984,1.504019,-0.538628,1.352257,1.522400,-0.174798,1.337098,1.462333,-0.623039,1.093947,1.557789,-0.097503,1.075219,1.438948,-0.625100,0.839779,1.665725,-0.046510,0.808108,1.486980,-0.440501,0.104662,1.205315,-0.298437,0.023849,1.739469,,,,,,,,,,-0.590751,0.806072,1.687882,-0.570128,0.768242,1.707758,-0.559254,0.728019,1.721329,-0.610364,0.738176,1.738585,-0.601892,0.700983,1.746305,-0.589230,0.669268,1.745872,-0.633210,0.726979,1.725155,-0.625543,0.691671,1.725935,-0.614156,0.659383,1.720952,-0.649356,0.726601,1.708723,-0.642188,0.691316,1.708042,-0.629267,0.662254,1.698972,-0.665651,0.729877,1.686087,-0.655584,0.689855,1.683252,-0.644789,0.667521,1.675640,-0.076448,0.769082,1.506669,-0.101813,0.729280,1.511551,-0.117836,0.689692,1.501731,-0.056100,0.684554,1.509142,-0.072046,0.649234,1.505540,-0.096551,0.626609,1.498192,-0.044181,0.680427,1.483285,-0.057474,0.647383,1.477166,-0.085068,0.629712,1.466061,-0.036624,0.687450,1.462683,-0.051210,0.655409,1.455104,-0.080929,0.646445,1.443692,-0.030490,0.700653,1.438668,-0.049449,0.665028,1.429577,-0.070233,0.651719,1.421564,-0.357602,1.289268,1.486478
91,11.128,-0.364957,0.952340,1.537669,-0.455880,0.886495,1.525258,-0.274373,0.885186,1.544115,-0.512890,0.506591,1.656614,-0.286759,0.506534,1.690063,-0.440254,0.244306,1.335423,-0.298773,0.094051,1.606717,-0.363347,1.051949,1.529096,-0.364757,1.169260,1.529437,-0.356365,1.448738,1.575652,-0.350069,1.543014,1.627747,-0.419911,1.392895,1.566736,-0.298178,1.389324,1.557765,-0.546124,1.365345,1.563636,-0.179482,1.352626,1.522225,-0.625023,1.103318,1.578432,-0.100326,1.090318,1.516686,-0.648346,0.837670,1.650146,-0.058958,0.827548,1.590826,-0.445001,0.088957,1.359105,-0.298637,0.024429,1.747676,,,,,,,,,,-0.614599,0.799286,1.664100,-0.594479,0.757556,1.674358,-0.583205,0.715381,1.678168,-0.635571,0.720818,1.695215,-0.627157,0.682838,1.694025,-0.614286,0.652137,1.686400,-0.657927,0.713505,1.678651,-0.650236,0.679065,1.670852,-0.638635,0.648963,1.658352,-0.673533,0.717388,1.662151,-0.666312,0.683327,1.652957,-0.653059,0.657340,1.637372,-0.689102,0.726383,1.640579,-0.679166,0.688324,1.627774,-0.668232,0.668611,1.614923,-0.089643,0.791555,1.614697,-0.114867,0.752544,1.624363,-0.130020,0.711633,1.620244,-0.068657,0.708883,1.631732,-0.082834,0.672675,1.633369,-0.105873,0.647893,1.628736,-0.055166,0.700955,1.607591,-0.067251,0.666918,1.606360,-0.093669,0.646682,1.596895,-0.046452,0.704780,1.586607,-0.059451,0.671334,1.583570,-0.088063,0.659373,1.572074,-0.039014,0.714139,1.561196,-0.056377,0.676893,1.556455,-0.076178,0.661743,1.549266,-0.363539,1.303679,1.536066
92,11.162,-0.371846,0.965417,1.583287,-0.462805,0.899462,1.571758,-0.281131,0.898370,1.588947,-0.518388,0.531625,1.734356,-0.296028,0.505505,1.690274,-0.448754,0.211992,1.469367,-0.298571,0.092629,1.608054,-0.370428,1.065022,1.574630,-0.371327,1.182330,1.576077,-0.364806,1.461455,1.624777,-0.361438,1.555449,1.677649,-0.427831,1.405504,1.613236,-0.305850,1.402347,1.608468,-0.553664,1.377308,1.604889,-0.185409,1.366899,1.577873,-0.628498,1.113841,1.595606,-0.104616,1.105251,1.588588,-0.664766,0.842571,1.632398,-0.075690,0.848631,1.686390,-0.457058,0.066596,1.528593,-0.298441,0.022952,1.748986,,,,,,,,,,-0.631014,0.802351,1.639473,-0.610631,0.759551,1.641530,-0.598117,0.717759,1.637393,-0.651981,0.718855,1.651879,-0.643323,0.681581,1.644780,-0.629838,0.652553,1.632868,-0.673375,0.715108,1.633014,-0.665183,0.682690,1.619301,-0.652843,0.655385,1.602005,-0.688241,0.722334,1.616962,-0.680685,0.690498,1.601922,-0.666750,0.667719,1.582408,-0.702921,0.735646,1.597064,-0.692397,0.701121,1.576855,-0.680870,0.684555,1.560544,-0.109274,0.816199,1.711434,-0.135751,0.778759,1.723627,-0.150610,0.737534,1.723795,-0.091072,0.737146,1.742810,-0.104679,0.701152,1.748642,-0.126574,0.675128,1.745532,-0.074835,0.725910,1.721888,-0.086595,0.691839,1.724531,-0.111648,0.669829,1.715319,-0.063637,0.726711,1.701767,-0.075812,0.692826,1.702413,-0.102701,0.678438,1.689614,-0.053135,0.732323,1.676334,-0.069569,0.694388,1.674907,-0.088233,0.677907,1.667604,-0.370153,1.316687,1.583862
93,11.195,-0.377400,0.973510,1.625784,-0.468441,0.907555,1.614918,-0.286615,0.906478,1.630425,-0.518393,0.546602,1.793941,-0.301775,0.504373,1.684402,-0.458642,0.172448,1.610442,-0.298536,0.091175,1.603839,-0.376093,1.073138,1.617382,-0.376673,1.190430,1.619889,-0.372886,1.469436,1.669871,-0.372185,1.563426,1.722852,-0.435127,1.413013,1.656515,-0.313041,1.410846,1.654987,-0.560331,1.383855,1.643386,-0.191186,1.377021,1.628422,-0.631375,1.121492,1.608454,-0.106102,1.117773,1.653972,-0.672324,0.848502,1.615897,-0.088386,0.869159,1.772854,-0.473477,0.047683,1.704942,-0.298452,0.021836,1.744938,,,,,,,,,,-0.637506,0.808755,1.619744,-0.615520,0.766785,1.617190,-0.600579,0.726519,1.608485,-0.655747,0.723727,1.618138,-0.645671,0.687505,1.608078,-0.630538,0.660051,1.594528,-0.675482,0.722153,1.597264,-0.665500,0.691730,1.580505,-0.651219,0.666866,1.561144,-0.689395,0.731211,1.581288,-0.680252,0.701451,1.563189,-0.664565,0.681270,1.542201,-0.703096,0.746862,1.562420,-0.690303,0.715763,1.538329,-0.677239,0.701919,1.520694,-0.124794,0.838917,1.796661,-0.152636,0.802554,1.809073,-0.167619,0.761440,1.811404,-0.110664,0.763275,1.837205,-0.124652,0.727805,1.845010,-0.145898,0.701231,1.842048,-0.092092,0.750278,1.819491,-0.104151,0.716507,1.823986,-0.127994,0.693491,1.814049,-0.078584,0.749299,1.800851,-0.090657,0.715464,1.803359,-0.115819,0.699544,1.788962,-0.065124,0.752611,1.776427,-0.081245,0.714515,1.776579,-0.098898,0.697223,1.768663,-0.375974,1.324743,1.628462
94,11.228,-0.381861,0.974252,1.674472,-0.472932,0.908309,1.663783,-0.290959,0.907286,1.677463,-0.513706,0.547456,1.845317,-0.304469,0.501731,1.690644,-0.468572,0.135183,1.773019,-0.300090,0.090121,1.602372,-0.380752,1.073969,1.667164,-0.380966,1.191250,1.670167,-0.381221,1.470472,1.719482,-0.383317,1.564701,1.771998,-0.442265,1.413159,1.704488,-0.320172,1.412626,1.706731,-0.566503,1.382997,1.685681,-0.196748,1.381096,1.685025,-0.631945,1.123423,1.627025,-0.103606,1.126773,1.726808,-0.671692,0.850538,1.612532,-0.095822,0.889023,1.867058,-0.490243,0.040641,1.896748,-0.299736,0.021697,1.743916,,,,,,,,,,-0.635288,0.812360,1.617444,-0.610820,0.771816,1.614446,-0.592614,0.733099,1.604965,-0.648425,0.726897,1.608023,-0.635528,0.691837,1.597106,-0.617655,0.665959,1.583793,-0.665717,0.725917,1.585052,-0.652494,0.697144,1.567635,-0.635001,0.674274,1.548453,-0.678349,0.735447,1.568305,-0.665971,0.707347,1.549490,-0.647246,0.689252,1.529099,-0.690836,0.751769,1.549165,-0.674029,0.723052,1.524587,-0.658508,0.711089,1.507578,-0.134002,0.858778,1.887902,-0.162499,0.822305,1.898346,-0.177488,0.781172,1.900287,-0.122975,0.784123,1.931147,-0.137617,0.748713,1.937968,-0.158408,0.722036,1.933239,-0.102653,0.771027,1.915552,-0.115011,0.737276,1.919322,-0.137706,0.714044,1.907397,-0.087417,0.769863,1.898308,-0.099584,0.736021,1.900190,-0.123193,0.719782,1.883675,-0.071723,0.772876,1.875216,-0.087757,0.734749,1.874565,-0.104572,0.717278,1.865327,-0.381106,1.325568,1.678697
95,11.262,-0.387137,0.968754,1.723913,-0.477437,0.901655,1.713895,-0.295296,0.903023,1.725081,-0.507257,0.538768,1.893493,-0.303526,0.497301,1.712688,-0.487132,0.120584,1.937649,-0.300760,0.090603,1.603957,-0.387490,1.068535,1.717457,-0.386447,1.185804,1.720741,-0.390110,1.465181,1.769255,-0.394279,1.559676,1.821168,-0.449924,1.407018,1.752668,-0.327959,1.408087,1.758615,-0.573028,1.375832,1.728765,-0.203023,1.379537,1.742044,-0.630008,1.120049,1.648578,-0.100532,1.132327,1.801074,-0.665989,0.848588,1.612943,-0.104053,0.907904,1.961939,-0.514650,0.061098,2.080551,-0.299100,0.021383,1.745105,,,,,,,,,,-0.628891,0.811412,1.619915,-0.602738,0.771885,1.617655,-0.582125,0.734308,1.608523,-0.637752,0.726149,1.605190,-0.622591,0.692071,1.594074,-0.602545,0.667433,1.581525,-0.652498,0.725762,1.580491,-0.636483,0.698307,1.563291,-0.616256,0.676966,1.545059,-0.663658,0.735706,1.562957,-0.648356,0.708986,1.544281,-0.626956,0.692530,1.525174,-0.674678,0.752554,1.543378,-0.654285,0.725643,1.519480,-0.636609,0.715042,1.503716,-0.143795,0.877787,1.979840,-0.172702,0.841217,1.988703,-0.187944,0.800205,1.991140,-0.136365,0.805151,2.027104,-0.151694,0.769886,2.033121,-0.171781,0.743016,2.026729,-0.114293,0.791836,2.014330,-0.126792,0.758104,2.017793,-0.147874,0.734299,2.004159,-0.097277,0.790276,1.998873,-0.109519,0.756448,2.000513,-0.131141,0.739573,1.982032,-0.079240,0.792665,1.977481,-0.095277,0.754543,1.976604,-0.111093,0.736736,1.966305,-0.386882,1.320130,1.729128
96,11.295,-0.392984,0.957499,1.775418,-0.481683,0.888084,1.767007,-0.299443,0.894211,1.774317,-0.504176,0.533281,1.963070,-0.299888,0.489157,1.746704,-0.510857,0.132235,2.090939,-0.301459,0.092444,1.605815,-0.396099,1.057263,1.769445,-0.393456,1.174515,1.772436,-0.400181,1.454078,1.819493,-0.405661,1.548848,1.870780,-0.458759,1.395042,1.801627,-0.337023,1.397756,1.810856,-0.580779,1.363035,1.773603,-0.210984,1.371603,1.799513,-0.627782,1.111456,1.675622,-0.100120,1.133617,1.878085,-0.658652,0.842664,1.620358,-0.111554,0.921896,2.055000,-0.540353,0.109189,2.243634,-0.298656,0.020388,1.745518,,,,,,,,,,-0.621719,0.805812,1.629571,-0.594670,0.766846,1.628371,-0.572415,0.730044,1.619968,-0.627266,0.721155,1.610402,-0.610220,0.687975,1.599298,-0.588398,0.664397,1.587714,-0.639371,0.721627,1.584307,-0.621044,0.695317,1.567635,-0.598566,0.675238,1.550648,-0.648861,0.732159,1.566145,-0.631035,0.706696,1.547958,-0.607366,0.691621,1.530457,-0.658142,0.749680,1.546257,-0.634772,0.724281,1.523456,-0.615322,0.714740,1.509173,-0.152409,0.892235,2.071064,-0.181477,0.855740,2.079704,-0.197102,0.815021,2.083963,-0.148603,0.823375,2.124063,-0.164296,0.788356,2.130558,-0.183429,0.760903,2.123730,-0.125155,0.809689,2.114548,-0.137537,0.776030,2.119005,-0.156822,0.750993,2.104926,-0.106654,0.807415,2.101005,-0.118774,0.773605,2.103618,-0.138275,0.755282,2.084180,-0.086606,0.808675,2.081381,-0.102459,0.770468,2.081661,-0.117170,0.751857,2.071148,-0.393972,1.308873,1.780286
97,11.328,-0.398971,0.943073,1.828912,-0.486378,0.871843,1.822366,-0.304185,0.881748,1.825503,-0.504271,0.532130,2.043967,-0.297688,0.478517,1.778659,-0.526285,0.149661,2.218510,-0.302615,0.094159,1.606969,-0.404294,1.042762,1.823264,-0.401290,1.160022,1.825476,-0.410734,1.439831,1.870476,-0.417098,1.534891,1.921117,-0.468361,1.380095,1.851858,-0.346868,1.384078,1.863507,-0.589488,1.347988,1.820298,-0.220311,1.358733,1.857219,-0.627500,1.100211,1.709558,-0.104015,1.130903,1.955555,-0.654201,0.835169,1.636789,-0.120933,0.929749,2.143988,-0.554426,0.161303,2.372748,-0.298778,0.019590,1.745321,,,,,,,,,,-0.617676,0.798255,1.647290,-0.590079,0.759665,1.646474,-0.566636,0.723550,1.638322,-0.620380,0.714634,1.623515,-0.600956,0.683135,1.611461,-0.577192,0.661443,1.600013,-0.630220,0.716316,1.596533,-0.609594,0.691741,1.579899,-0.585035,0.673529,1.563707,-0.638273,0.727667,1.578171,-0.617894,0.704086,1.560131,-0.592175,0.691004,1.543967,-0.646070,0.746087,1.558458,-0.620166,0.722518,1.536443,-0.599313,0.714196,1.523435,-0.162144,0.900283,2.159491,-0.190852,0.863752,2.169124,-0.205881,0.823140,2.175841,-0.160732,0.836450,2.218554,-0.176132,0.801639,2.226663,-0.194033,0.773185,2.220643,-0.136267,0.822759,2.212101,-0.148066,0.789211,2.218531,-0.165519,0.762468,2.205219,-0.116709,0.819920,2.200255,-0.128226,0.786100,2.204778,-0.145693,0.765670,2.185508,-0.095224,0.820121,2.182173,-0.110302,0.781685,2.184725,-0.123790,0.761832,2.174865,-0.402319,1.294427,1.832433
98,11.362,-0.405043,0.928511,1.882844,-0.492072,0.856715,1.877582,-0.309922,0.867821,1.877818,-0.508216,0.530050,2.118125,-0.299293,0.468111,1.807457,-0.534676,0.154354,2.306235,-0.303469,0.097420,1.607948,-0.411113,1.028172,1.877446,-0.409067,1.145461,1.879137,-0.420732,1.425389,1.922854,-0.428103,1.520664,1.972952,-0.477738,1.365341,1.903347,-0.356511,1.369884,1.917329,-0.597873,1.333344,1.868102,-0.229754,1.344803,1.915809,-0.628771,1.087517,1.750985,-0.111152,1.125419,2.029413,-0.652771,0.826532,1.663999,-0.129739,0.930769,2.224404,-0.560505,0.183274,2.458594,-0.299188,0.019962,1.744691,,,,,,,,,,-0.616400,0.789451,1.674442,-0.588367,0.751192,1.673067,-0.564091,0.715718,1.664549,-0.616993,0.707122,1.646392,-0.595268,0.677900,1.632650,-0.569823,0.658629,1.620504,-0.625506,0.710086,1.619071,-0.602987,0.687586,1.601964,-0.576851,0.671557,1.585932,-0.632769,0.722283,1.600923,-0.610319,0.700849,1.582663,-0.583140,0.689965,1.567280,-0.639787,0.741611,1.581797,-0.612098,0.719841,1.560103,-0.590345,0.712677,1.547904,-0.170663,0.901002,2.240091,-0.198560,0.864230,2.251095,-0.212066,0.823530,2.260113,-0.170130,0.841908,2.303909,-0.184761,0.807226,2.313801,-0.201349,0.777759,2.309018,-0.144906,0.828715,2.299745,-0.155787,0.795302,2.308185,-0.171549,0.766971,2.296104,-0.124673,0.825740,2.289131,-0.135254,0.791930,2.295593,-0.150974,0.769504,2.277050,-0.102297,0.825398,2.272166,-0.116224,0.786752,2.277037,-0.128535,0.765713,2.268142,-0.410974,1.279885,1.885522
99,11.395,-0.411759,0.917150,1.938740,-0.499261,0.845868,1.934386,-0.317047,0.855836,1.933566,-0.514474,0.517776,2.173040,-0.305567,0.461747,1.836643,-0.533435,0.138697,2.355173,-0.303904,0.105040,1.613058,-0.417238,1.016811,1.932768,-0.416626,1.134123,1.933975,-0.430989,1.414061,1.976754,-0.440143,1.509489,2.026264,-0.487233,1.353761,1.955862,-0.366429,1.358804,1.972979,-0.606037,1.320733,1.917218,-0.239472,1.334868,1.975754,-0.632063,1.074174,1.800457,-0.120453,1.119559,2.096493,-0.654225,0.815895,1.705293,-0.135349,0.925824,2.292709,-0.554105,0.152569,2.510406,-0.299300,0.020140,1.745299,,,,,,,,,,-0.617807,0.778406,1.713967,-0.589723,0.740293,1.710779,-0.565458,0.705333,1.700321,-0.618284,0.697507,1.682025,-0.596081,0.669609,1.666420,-0.570342,0.651614,1.653005,-0.626795,0.701759,1.654875,-0.603961,0.680467,1.636672,-0.577595,0.665624,1.619893,-0.634070,0.714797,1.637326,-0.611266,0.694620,1.618098,-0.583885,0.684875,1.602314,-0.641109,0.735005,1.619140,-0.613186,0.714341,1.596680,-0.591332,0.707801,1.584314,-0.175845,0.895928,2.309241,-0.203016,0.859125,2.321841,-0.215237,0.818548,2.332997,-0.175341,0.840894,2.376591,-0.189207,0.806519,2.388460,-0.204844,0.776323,2.385292,-0.149676,0.828189,2.373848,-0.159760,0.795077,2.384241,-0.174396,0.765549,2.373713,-0.129109,0.825143,2.363918,-0.138866,0.791504,2.372290,-0.153476,0.767491,2.354861,-0.106310,0.824395,2.347538,-0.119140,0.785705,2.354588,-0.130574,0.763758,2.346782,-0.419695,1.268546,1.939900
100,11.428,-0.419980,0.909582,1.999343,-0.508392,0.839401,1.995523,-0.326059,0.846955,1.995677,-0.519635,0.503445,2.223205,-0.316209,0.461375,1.868938,-0.528852,0.115716,2.386955,-0.304418,0.117999,1.625654,-0.424100,1.009205,1.991839,-0.424950,1.126521,1.991341,-0.442182,1.406935,2.029781,-0.453859,1.502887,2.077722,-0.497584,1.346075,2.008274,-0.377292,1.351951,2.028456,-0.615139,1.310969,1.967691,-0.250187,1.329418,2.034397,-0.640730,1.061384,1.857446,-0.131348,1.113533,2.154283,-0.663551,0.802319,1.764599,-0.137399,0.915211,2.346344,-0.543573,0.094126,2.541983,-0.298051,0.018842,1.747491,,,,,,,,,,-0.627530,0.763881,1.770252,-0.600429,0.725365,1.764461,-0.577585,0.690408,1.751178,-0.631250,0.684091,1.735830,-0.610389,0.656401,1.718143,-0.585709,0.638461,1.702802,-0.641001,0.689387,1.709287,-0.619494,0.668227,1.689393,-0.594262,0.653398,1.670942,-0.648862,0.703128,1.692546,-0.627396,0.683168,1.671625,-0.600999,0.673430,1.654241,-0.656372,0.724049,1.675383,-0.629887,0.703451,1.651185,-0.608741,0.696798,1.637699,-0.177418,0.885326,2.364016,-0.204006,0.848601,2.378010,-0.214914,0.808077,2.390622,-0.176043,0.832877,2.433387,-0.188941,0.798966,2.447474,-0.203890,0.768282,2.446332,-0.150181,0.820482,2.431105,-0.159458,0.787758,2.443317,-0.173509,0.757395,2.434506,-0.129570,0.817388,2.421282,-0.138419,0.783989,2.431435,-0.152507,0.758755,2.415355,-0.106764,0.816383,2.404926,-0.118294,0.777659,2.413800,-0.129050,0.755043,2.407010,-0.429262,1.260983,1.995262
101,11.462,-0.429892,0.905366,2.062849,-0.518947,0.836008,2.058955,-0.336561,0.841787,2.060938,-0.526721,0.496791,2.281897,-0.325575,0.462970,1.915307,-0.526613,0.097291,2.414685,-0.305203,0.136402,1.650409,-0.432951,1.004925,2.054086,-0.435278,1.122188,2.051272,-0.453283,1.403545,2.082339,-0.467313,1.500418,2.127728,-0.508586,1.342255,2.061821,-0.388530,1.348391,2.083293,-0.625669,1.305685,2.021164,-0.261477,1.325857,2.090242,-0.656832,1.052279,1.921585,-0.144581,1.104764,2.202289,-0.684836,0.789609,1.841112,-0.139622,0.897415,2.384602,-0.539583,0.041971,2.561274,-0.295459,0.014706,1.749464,,,,,,,,,,-0.649437,0.750375,1.844932,-0.623607,0.711209,1.837841,-0.602585,0.675780,1.822902,-0.656971,0.670511,1.811316,-0.637734,0.642400,1.792488,-0.614371,0.623951,1.775751,-0.668119,0.675890,1.785346,-0.648159,0.654165,1.764473,-0.624275,0.638701,1.744789,-0.676620,0.689719,1.768995,-0.656762,0.669191,1.747061,-0.631583,0.658786,1.728311,-0.684630,0.710717,1.752156,-0.659841,0.689178,1.727002,-0.639553,0.681821,1.712594,-0.179571,0.867900,2.403037,-0.206183,0.831437,2.417656,-0.216709,0.790932,2.430650,-0.177548,0.815927,2.472750,-0.189778,0.782533,2.488561,-0.204560,0.751751,2.489126,-0.151796,0.803358,2.470197,-0.160673,0.771004,2.483631,-0.174839,0.740333,2.476175,-0.131343,0.800070,2.460111,-0.139708,0.766904,2.471377,-0.153959,0.741130,2.456329,-0.108773,0.798811,2.443448,-0.119607,0.760096,2.453192,-0.130192,0.737233,2.446982,-0.440342,1.256679,2.051951
102,11.495,-0.440026,0.904456,2.123671,-0.529539,0.835702,2.119565,-0.347148,0.840189,2.123494,-0.541075,0.503406,2.352542,-0.325036,0.455185,1.996552,-0.526966,0.089761,2.429562,-0.302138,0.160756,1.696518,-0.442260,1.003930,2.113771,-0.445771,1.121119,2.109476,-0.463292,1.403169,2.134830,-0.478956,1.500830,2.177941,-0.518976,1.341733,2.115833,-0.398836,1.347699,2.136881,-0.636340,1.304281,2.076827,-0.271914,1.324258,2.143186,-0.676763,1.047641,1.989630,-0.157565,1.094752,2.239897,-0.712305,0.780938,1.927484,-0.140845,0.874735,2.405935,-0.539269,0.017637,2.568715,-0.291454,0.013761,1.751243,,,,,,,,,,-0.677330,0.741479,1.932651,-0.652274,0.701550,1.927237,-0.632560,0.665067,1.913071,-0.687032,0.659785,1.904418,-0.668799,0.630433,1.886508,-0.646282,0.610770,1.869996,-0.698952,0.663693,1.878528,-0.679870,0.640464,1.858468,-0.656767,0.623507,1.839085,-0.707797,0.676597,1.861613,-0.688919,0.654418,1.840433,-0.664495,0.642452,1.821615,-0.716072,0.696615,1.843741,-0.692097,0.672868,1.819816,-0.672232,0.664098,1.805610,-0.180772,0.845309,2.424559,-0.207570,0.808848,2.438841,-0.218877,0.768311,2.451056,-0.177815,0.791394,2.492747,-0.189680,0.757966,2.508763,-0.204637,0.727278,2.509681,-0.152331,0.778524,2.489200,-0.161028,0.746102,2.502588,-0.175667,0.715586,2.495414,-0.132188,0.775217,2.478514,-0.140445,0.741949,2.489553,-0.155331,0.716477,2.474605,-0.110061,0.774091,2.461257,-0.120854,0.735229,2.470447,-0.131727,0.712533,2.464123,-0.451219,1.255586,2.107744
103,11.528,-0.449530,0.906582,2.180674,-0.539309,0.838200,2.176168,-0.356958,0.841893,2.182238,-0.556865,0.512270,2.417607,-0.317254,0.444573,2.108806,-0.526121,0.092559,2.429051,-0.303069,0.194842,1.770182,-0.451180,1.005963,2.169777,-0.454683,1.123125,2.164804,-0.471960,1.405444,2.187593,-0.488487,1.503431,2.229630,-0.527822,1.343817,2.169777,-0.407493,1.349987,2.189651,-0.645669,1.305075,2.133588,-0.280596,1.326048,2.194419,-0.695260,1.045568,2.060796,-0.168045,1.088280,2.271231,-0.736394,0.775253,2.022146,-0.140257,0.855152,2.416611,-0.538562,0.020482,2.568216,-0.296352,0.037771,1.770725,,,,,,,,,,-0.702089,0.735794,2.030695,-0.677934,0.694990,2.028961,-0.659917,0.656976,2.016688,-0.713978,0.651852,2.011268,-0.697053,0.620338,1.995932,-0.675574,0.598444,1.980911,-0.726373,0.653323,1.985348,-0.708210,0.627717,1.967446,-0.685886,0.608325,1.949485,-0.735327,0.664601,1.967362,-0.717599,0.639767,1.948235,-0.694003,0.625161,1.930243,-0.743594,0.682843,1.947675,-0.720355,0.655963,1.926496,-0.700847,0.645131,1.913250,-0.179679,0.824857,2.434916,-0.206168,0.787740,2.448036,-0.217513,0.746695,2.458377,-0.174670,0.767157,2.499805,-0.186014,0.732905,2.514396,-0.200990,0.702213,2.514189,-0.149393,0.754420,2.494655,-0.157577,0.721368,2.506766,-0.172475,0.691188,2.498751,-0.129648,0.751653,2.483107,-0.137600,0.717848,2.492637,-0.153081,0.693213,2.476911,-0.108135,0.751429,2.465057,-0.118681,0.712139,2.472560,-0.129818,0.689799,2.465472,-0.460152,1.257573,2.161998
