frame_id,camera,joint,gt_x,gt_y,gt_z,mp_x,mp_y,mp_z,theta_gt_deg,theta_mp_deg,delta_theta_deg,psi_gt_deg,psi_mp_deg,delta_psi_deg,error_3d,abs_delta_theta
15,CapturedFrames_-3.0_1.0_2.0,LEFT_ELBOW,-0.234299,0.172445,-0.0223600000000003,0.0323696136474609,0.0438329577445984,-0.0924591878429055,143.64678324145245,53.55499977576673,-90.09178346568572,-174.54856654899373,-70.70504175301588,103.84352479597788,0.3042484232563892,90.09178346568572
43,CapturedFrames_-3.0_1.0_2.0,LEFT_ELBOW,-0.222336,0.182699,-0.0965169999999999,0.037614494562149,0.043398767709732,-0.115052094683051,140.58920713145667,49.083936149647634,-91.50527098180902,-156.5341308814758,-71.89564768919635,84.63848319227945,0.2955035770919502,91.50527098180902
11,CapturedFrames_-4.0_1.0_0.0,LEFT_ELBOW,-0.217197,0.1852690000000001,-0.103612,0.0431671440601348,0.0463146567344665,-0.1213558986783027,139.5358278420658,47.01454228117167,-92.52128556089414,-154.49691722724486,-70.41917066670133,84.07774656054353,0.2956562919418903,92.52128556089414
12,CapturedFrames_-4.0_1.0_0.0,LEFT_ELBOW,-0.225458,0.1802469999999999,-0.089239,0.0409259498119354,0.0486789494752883,-0.113501440733671,141.35869847443223,49.94516021376856,-91.41353826066369,-158.40574231739677,-70.17188876695658,88.2338535504402,0.2980926477903064,91.41353826066369
13,CapturedFrames_-4.0_1.0_1.0,LEFT_ELBOW,-0.229482,0.1780149999999999,-0.0789239999999997,0.0337443053722381,0.0418354123830795,-0.0889869052916765,142.19836101365698,51.1104670923238,-91.0878939213332,-161.02075876534934,-69.2330075254238,91.78775123992553,0.2965370634277316,91.0878939213332
30,CapturedFrames_2.0_1.0_3.0,RIGHT_ELBOW,0.228339,0.1708119999999999,-0.0520319999999998,-0.0296869724988937,0.0396537184715271,-0.098653352819383,36.79881001037516,126.82056216038131,90.02175215000615,-12.836895786420346,-106.74770119726708,-93.91080541084672,0.293178184447976,90.02175215000615
19,CapturedFrames_3.0_1.0_0.0,RIGHT_ELBOW,0.234237,0.184298,-0.0583820000000003,-0.0534386336803437,0.0545360893011093,-0.1466319542378187,38.1957181972891,134.41766546492784,96.22194726763873,-13.995430169016656,-110.0237925485654,-96.02836237954877,0.3276941838125773,96.22194726763873
20,CapturedFrames_3.0_1.0_0.0,RIGHT_ELBOW,0.227125,0.185509,-0.082834,-0.0536224320530891,0.0569427609443664,-0.1372026763856411,39.240935892468976,133.27989560322732,94.03895971075832,-20.037249460459503,-111.34687175195236,-91.30962229149284,0.3135352474622921,94.03895971075832
21,CapturedFrames_3.0_1.0_0.0,RIGHT_ELBOW,0.219099,0.1873989999999999,-0.1042010000000002,-0.056065447628498,0.0572174787521362,-0.1319071575999259,40.54091835972336,134.41735045108985,93.87643209136648,-25.435230672618086,-113.02729682443606,-87.59206615181799,0.3056637578811992,93.87643209136648
0,CapturedFrames_3.0_1.0_1.0,RIGHT_ELBOW,0.2378219999999999,0.1707449999999999,0.01913,-0.0397284924983978,0.0479410067200661,-0.1182168656960129,35.6765671965658,129.64838686584935,93.9718196692836,4.5988740561914,-108.5756694086631,-113.1745434648545,0.3331354952089612,93.9718196692836
